text,union_name,desig_num,f_num,reason_missing_fnum,source
IATSE-Multi 60 412 835,STAGE AND PICTURE OPERATORS AFL-CIO,412,21813,,union_name_labels
IATSE-Multi 7 150 166 297 336 & 504,STAGE AND PICTURE OPERATORS AFL-CIO,150,36331,,union_name_labels
IATSE-Multi Local Unions Local,STAGE AND PICTURE OPERATORS AFL-CIO,,,,union_name_labels
IATSE-Theactrical Wardrobe Union-787,STAGE AND PICTURE OPERATORS AFL-CIO,787,47902,,union_name_labels
IATSE/TTSU-750,STAGE AND PICTURE OPERATORS AFL-CIO,750,36760,,union_name_labels
IB Boilermakers-L-M68,BOILERMAKERS AFL-CIO,68,12258,,union_name_labels
IBEW - #77,ELECTRICAL WORKERS IBEW AFL-CIO,77,29101,,union_name_labels
IBEW - 0449 8,ELECTRICAL WORKERS IBEW AFL-CIO,449,31032,,union_name_labels
IBEW - 1048 1160 1424 1666,ELECTRICAL WORKERS IBEW AFL-CIO,1048,4118,,union_name_labels
IBEW - 12 113,ELECTRICAL WORKERS IBEW AFL-CIO,113,28618,,union_name_labels
IBEW - 124 11,ELECTRICAL WORKERS IBEW AFL-CIO,124,37202,,union_name_labels
IBEW - 125 DL 9,ELECTRICAL WORKERS IBEW AFL-CIO,125,26009,,union_name_labels
IBEW - 131 153 252 275 445,ELECTRICAL WORKERS IBEW AFL-CIO,131,19097,,union_name_labels
IBEW - 131 DL 6,ELECTRICAL WORKERS IBEW AFL-CIO,131,19097,,union_name_labels
IBEW - 1362 11,ELECTRICAL WORKERS IBEW AFL-CIO,1362,20760,,union_name_labels
IBEW - 145 204,ELECTRICAL WORKERS IBEW AFL-CIO,145,41164,,union_name_labels
IBEW - 1451 1635 1637 1944,ELECTRICAL WORKERS IBEW AFL-CIO,1451,4147,,union_name_labels
IBEW - 1466 DL 4 CO SCU 9,ELECTRICAL WORKERS IBEW AFL-CIO,1466,5521,,union_name_labels
IBEW - 1466 UNIT 1,ELECTRICAL WORKERS IBEW AFL-CIO,1466,5521,,union_name_labels
IBEW - 1466 UNIT 2,ELECTRICAL WORKERS IBEW AFL-CIO,1466,5521,,union_name_labels
IBEW - 1466 UNITS 1 2,ELECTRICAL WORKERS IBEW AFL-CIO,1466,5521,,union_name_labels
IBEW - 1501  STATUS JUN 3RD,ELECTRICAL WORKERS IBEW AFL-CIO,1501,59214,,union_name_labels
IBEW - 1560 1522,ELECTRICAL WORKERS IBEW AFL-CIO,1560,513977,,union_name_labels
IBEW - 15D,ELECTRICAL WORKERS IBEW AFL-CIO,15,526840,,union_name_labels
IBEW - 1650 1840,ELECTRICAL WORKERS IBEW AFL-CIO,1650,47972,,union_name_labels
IBEW - 1658 1,ELECTRICAL WORKERS IBEW AFL-CIO,1658,36990,,union_name_labels
IBEW - 180 617,ELECTRICAL WORKERS IBEW AFL-CIO,617,30282,,union_name_labels
IBEW - 1900 STATUS  MAY 03RD,ELECTRICAL WORKERS IBEW AFL-CIO,1900,513835,,union_name_labels
IBEW - 1900 STATUS MAY 03RD,ELECTRICAL WORKERS IBEW AFL-CIO,1900,513835,,union_name_labels
IBEW - 1924 5,ELECTRICAL WORKERS IBEW AFL-CIO,1924,55002,,union_name_labels
IBEW - 203 1426,ELECTRICAL WORKERS IBEW AFL-CIO,203,13283,,union_name_labels
IBEW - 21 & 134,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW - 21 134,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW - 21 134 702 876,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW - 21 51 196 & 702,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
"IBEW - 21,51,196,702",ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW - 2222 2320,ELECTRICAL WORKERS IBEW AFL-CIO,2222,68568,,union_name_labels
IBEW - 231 347,ELECTRICAL WORKERS IBEW AFL-CIO,231,34866,,union_name_labels
IBEW - 234 DL 9,ELECTRICAL WORKERS IBEW AFL-CIO,234,69385,,union_name_labels
IBEW - 238 934,ELECTRICAL WORKERS IBEW AFL-CIO,238,30777,,union_name_labels
IBEW - 24 STATUS APR 12,ELECTRICAL WORKERS IBEW AFL-CIO,24,56619,,union_name_labels
IBEW - 24 STATUS MAR 13,ELECTRICAL WORKERS IBEW AFL-CIO,24,56619,,union_name_labels
IBEW - 3 456,ELECTRICAL WORKERS IBEW AFL-CIO,456,1110,,union_name_labels
IBEW - 3 WHITE PLAINS,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - 3 WHITE PLAINS NY,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - 300 2,ELECTRICAL WORKERS IBEW AFL-CIO,300,42804,,union_name_labels
IBEW - 336 399,ELECTRICAL WORKERS IBEW AFL-CIO,36,543171,,union_name_labels
IBEW - 4 45 1200 1212 & 1220,ELECTRICAL WORKERS IBEW AFL-CIO,45,44073,,union_name_labels
IBEW - 4 45 1200 1212 1220 1228,ELECTRICAL WORKERS IBEW AFL-CIO,45,44073,,union_name_labels
IBEW - 40 DL 9,ELECTRICAL WORKERS IBEW AFL-CIO,40,47357,,union_name_labels
IBEW - 426/U-26,ELECTRICAL WORKERS IBEW AFL-CIO,26,12627,,union_name_labels
IBEW - 426/U26,ELECTRICAL WORKERS IBEW AFL-CIO,426,24002,,union_name_labels
IBEW - 44 DIST 8,ELECTRICAL WORKERS IBEW AFL-CIO,44,50681,,union_name_labels
IBEW - 44 DL 8,ELECTRICAL WORKERS IBEW AFL-CIO,44,50681,,union_name_labels
IBEW - 449 DL 8,ELECTRICAL WORKERS IBEW AFL-CIO,449,31032,,union_name_labels
IBEW - 46 76,ELECTRICAL WORKERS IBEW AFL-CIO,76,10422,,union_name_labels
IBEW - 465 DIST 9,ELECTRICAL WORKERS IBEW AFL-CIO,465,22853,,union_name_labels
IBEW - 486 326,ELECTRICAL WORKERS IBEW AFL-CIO,486,71110,,union_name_labels
IBEW - 499/109,ELECTRICAL WORKERS IBEW AFL-CIO,499,37677,,union_name_labels
IBEW - 51 & 702,ELECTRICAL WORKERS IBEW AFL-CIO,51,11356,,union_name_labels
"IBEW - 524, 239, 203, 949",ELECTRICAL WORKERS IBEW AFL-CIO,524,26742,,union_name_labels
IBEW - 56 60 116 130 520 716,ELECTRICAL WORKERS IBEW AFL-CIO,56,40519,,union_name_labels
IBEW - 58 DC 6,ELECTRICAL WORKERS IBEW AFL-CIO,58,24247,,union_name_labels
IBEW - 59 & 304,ELECTRICAL WORKERS IBEW AFL-CIO,304,6349,,union_name_labels
IBEW - 595 DL 9,ELECTRICAL WORKERS IBEW AFL-CIO,595,36247,,union_name_labels
IBEW - 6 100 180 234 302 332 240,ELECTRICAL WORKERS IBEW AFL-CIO,100,23484,,union_name_labels
IBEW - 6 180 332 684,ELECTRICAL WORKERS IBEW AFL-CIO,180,42573,,union_name_labels
IBEW - 6 DL9,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - 605 985,ELECTRICAL WORKERS IBEW AFL-CIO,605,17528,,union_name_labels
IBEW - 702-196-51-21,ELECTRICAL WORKERS IBEW AFL-CIO,702,22643,,union_name_labels
IBEW - 772 & 398,ELECTRICAL WORKERS IBEW AFL-CIO,772,53061,,union_name_labels
IBEW - 89 289 824 1431,ELECTRICAL WORKERS IBEW AFL-CIO,89,66528,,union_name_labels
IBEW - 8TH DISTRICT,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - 9 111 (LOCAL 856 TRUSTEE),ELECTRICAL WORKERS IBEW AFL-CIO,111,24543,,union_name_labels
"IBEW - Blairsville, PA-1906",ELECTRICAL WORKERS IBEW AFL-CIO,906,545445,,union_name_labels
IBEW - EM-3,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - LOCAL UNION 66,ELECTRICAL WORKERS IBEW AFL-CIO,66,5418,,union_name_labels
IBEW - LU #716,ELECTRICAL WORKERS IBEW AFL-CIO,716,22626,,union_name_labels
IBEW - MULITPLE,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - MULTI SYSTEM COUNCIL U-19,ELECTRICAL WORKERS IBEW AFL-CIO,19,10121,,union_name_labels
IBEW - MULTI SYSTEM COUNCIL U-3,ELECTRICAL WORKERS IBEW AFL-CIO,,8587,,union_name_labels
IBEW - SYSTEM COUNCIL EM-2,ELECTRICAL WORKERS IBEW AFL-CIO,2,37990,,union_name_labels
IBEW - SYSTEM COUNCIL T-4,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - SYSTEM COUNCIL U-19,ELECTRICAL WORKERS IBEW AFL-CIO,19,10121,,union_name_labels
IBEW - SYSTEM COUNCIL U-21,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW - T-3,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - T-6 SYSTEM COUNCIL,ELECTRICAL WORKERS IBEW AFL-CIO,6,8540,,union_name_labels
IBEW - U-13,ELECTRICAL WORKERS IBEW AFL-CIO,13,512585,,union_name_labels
IBEW - U-13 U-27,ELECTRICAL WORKERS IBEW AFL-CIO,13,512585,,union_name_labels
IBEW - U-18,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW - U-4,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW / IAM - 134 / DIST 8,MACHINISTS AFL-CIO,134,25325,,union_name_labels
IBEW 1466 - UNIT 2,ELECTRICAL WORKERS IBEW AFL-CIO,1466,5521,,union_name_labels
"IBEW 647,750,1439,1703",ELECTRICAL WORKERS IBEW AFL-CIO,647,2340,,union_name_labels
IBEW AFL-CIO Local 1260,ELECTRICAL WORKERS IBEW AFL-CIO,1260,13873,,union_name_labels
IBEW AFL-CIO Local 1466,ELECTRICAL WORKERS IBEW AFL-CIO,1466,5521,,union_name_labels
IBEW AFL-CIO-102,ELECTRICAL WORKERS IBEW AFL-CIO,102,4017,,union_name_labels
IBEW AFL-CIO-212,ELECTRICAL WORKERS IBEW AFL-CIO,212,11118,,union_name_labels
IBEW AFL-CIO-29,ELECTRICAL WORKERS IBEW AFL-CIO,29,541762,,union_name_labels
IBEW AFL-CIO-357,ELECTRICAL WORKERS IBEW AFL-CIO,357,38815,,union_name_labels
IBEW AFL-CIO-CLC-47,ELECTRICAL WORKERS IBEW AFL-CIO,47,24035,,union_name_labels
IBEW Local 134 Local 134,ELECTRICAL WORKERS IBEW AFL-CIO,134,35399,,union_name_labels
IBEW Local 51 0051,ELECTRICAL WORKERS IBEW AFL-CIO,51,11356,,union_name_labels
IBEW Local Union 108 0108,ELECTRICAL WORKERS IBEW AFL-CIO,108,28722,,union_name_labels
IBEW Local Union 160,ELECTRICAL WORKERS IBEW AFL-CIO,160,22522,,union_name_labels
IBEW Local Union 611,ELECTRICAL WORKERS IBEW AFL-CIO,611,21086,,union_name_labels
IBEW Local Union 8,ELECTRICAL WORKERS IBEW AFL-CIO,8,13072,,union_name_labels
IBEW Local Union 978 978,ELECTRICAL WORKERS IBEW AFL-CIO,978,16391,,union_name_labels
IBEW No. 1,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW SC U-4,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW SCU8,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW Sys Cncl T-3,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW System Council U8 626.1,ELECTRICAL WORKERS IBEW AFL-CIO,626,35710,,union_name_labels
IBEW System Council U8 SCU8,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW System Council-U8,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
"IBEW, Local #4 4",ELECTRICAL WORKERS IBEW AFL-CIO,4,36272,,union_name_labels
IBEW-1048 1666,ELECTRICAL WORKERS IBEW AFL-CIO,1048,4118,,union_name_labels
IBEW-111  D 8,ELECTRICAL WORKERS IBEW AFL-CIO,111,24543,,union_name_labels
IBEW-1204 1209,ELECTRICAL WORKERS IBEW AFL-CIO,1204,39721,,union_name_labels
"IBEW-1204, 1209, 1211",ELECTRICAL WORKERS IBEW AFL-CIO,1204,39721,,union_name_labels
IBEW-1245 D 9,ELECTRICAL WORKERS IBEW AFL-CIO,1245,36759,,union_name_labels
IBEW-1274 District 2,ELECTRICAL WORKERS IBEW AFL-CIO,1274,40569,,union_name_labels
IBEW-199N,ELECTRICAL WORKERS IBEW AFL-CIO,199,11231,,union_name_labels
"IBEW-2, 702, 1439,1455 & IUOE 148",ELECTRICAL WORKERS IBEW AFL-CIO,702,22643,,union_name_labels
IBEW-23 160 949 95,ELECTRICAL WORKERS IBEW AFL-CIO,949,44433,,union_name_labels
IBEW-23/160/949/953/1426,ELECTRICAL WORKERS IBEW AFL-CIO,23,16281,,union_name_labels
IBEW-231 347,ELECTRICAL WORKERS IBEW AFL-CIO,231,34866,,union_name_labels
IBEW-2374 & 1189,ELECTRICAL WORKERS IBEW AFL-CIO,2374,56853,,union_name_labels
IBEW-326 486 1345 1465,ELECTRICAL WORKERS IBEW AFL-CIO,326,58702,,union_name_labels
IBEW-558 D 5,ELECTRICAL WORKERS IBEW AFL-CIO,558,7369,,union_name_labels
IBEW-558/320/377,ELECTRICAL WORKERS IBEW AFL-CIO,558,7369,,union_name_labels
IBEW-57 354,ELECTRICAL WORKERS IBEW AFL-CIO,57,24025,,union_name_labels
IBEW-647 750 1439 1703,ELECTRICAL WORKERS IBEW AFL-CIO,647,2340,,union_name_labels
IBEW-73 76 112 191,ELECTRICAL WORKERS IBEW AFL-CIO,73,18905,,union_name_labels
"IBEW-73,76,112",ELECTRICAL WORKERS IBEW AFL-CIO,73,18905,,union_name_labels
IBEW-733-Unit 4,ELECTRICAL WORKERS IBEW AFL-CIO,733,41119,,union_name_labels
IBEW-77 125 483 659,ELECTRICAL WORKERS IBEW AFL-CIO,77,29101,,union_name_labels
IBEW-77 1699,ELECTRICAL WORKERS IBEW AFL-CIO,77,29101,,union_name_labels
IBEW-BTC,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW-MIFA Local 71/289/1106/1431,ELECTRICAL WORKERS IBEW AFL-CIO,71,46050,,union_name_labels
IBEW-Multi 21 51 & 702,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW-SC-U8,ELECTRICAL WORKERS IBEW AFL-CIO,8,32978,,union_name_labels
IBEW-SCT-1,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW-SCT-9,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW-SCU-13,ELECTRICAL WORKERS IBEW AFL-CIO,13,512585,,union_name_labels
IBEW-SCU-21,ELECTRICAL WORKERS IBEW AFL-CIO,21,541187,,union_name_labels
IBEW-SCU-27,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
"IBEW-System Council  Telephone1, Locals 1451,1635,1637",ELECTRICAL WORKERS IBEW AFL-CIO,1451,4147,,union_name_labels
IBEW-System Councils T 3,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW-U-27,ELECTRICAL WORKERS IBEW AFL-CIO,,,,union_name_labels
IBEW/IAM - #134/DIST#8,MACHINISTS AFL-CIO,134,25325,,union_name_labels
IBEW/IUOE - 134 & 150,ELECTRICAL WORKERS IBEW AFL-CIO,134,35399,,union_name_labels
IBEWW Local Union 51 51,ELECTRICAL WORKERS IBEW AFL-CIO,51,11356,,union_name_labels
IBT - # 238,TEAMSTERS,238,6334,,union_name_labels
"IBT - 100,505,957,413",TEAMSTERS,100,32509,,union_name_labels
IBT - 104 CO 3,TEAMSTERS,104,4987,,union_name_labels
"IBT - 116, 123",TEAMSTERS,116,14200,,union_name_labels
"IBT - 116,120,123,749",TEAMSTERS,116,14200,,union_name_labels
IBT - 117 & 174,TEAMSTERS,117,5960,,union_name_labels
"IBT - 117, 174, 599",TEAMSTERS,117,5960,,union_name_labels
"IBT - 117, 599, 231, 38",TEAMSTERS,117,5960,,union_name_labels
IBT - 12 79 117 162 174 391 745,TEAMSTERS,12,517004,,union_name_labels
IBT - 120/346,TEAMSTERS,120,1526,,union_name_labels
IBT - 135/364,TEAMSTERS,135,9836,,union_name_labels
IBT - 135/414,TEAMSTERS,135,9836,,union_name_labels
IBT - 135; 673; 722,TEAMSTERS,135,9836,,union_name_labels
"IBT - 137,94",TEAMSTERS,137,30469,,union_name_labels
"IBT - 14.63,166,683.952",TEAMSTERS,14,33295,,union_name_labels
"IBT - 162, 206, 305",TEAMSTERS,162,2370,,union_name_labels
"IBT - 162, 206, 305, 324,",TEAMSTERS,162,2370,,union_name_labels
IBT - 166 624 890 912,TEAMSTERS,166,36206,,union_name_labels
IBT - 166 JC 42,TEAMSTERS,166,36206,,union_name_labels
"IBT - 166, 186, 630, 683,848,",TEAMSTERS,166,36206,,union_name_labels
"IBT - 166,186,381, 630, 848,853",TEAMSTERS,166,36206,,union_name_labels
"IBT - 166,63,186,986",TEAMSTERS,166,36206,,union_name_labels
IBT - 171 & 822,TEAMSTERS,171,30338,,union_name_labels
IBT - 174 CO 28,TEAMSTERS,174,7715,,union_name_labels
IBT - 174 DL 28,TEAMSTERS,174,7715,,union_name_labels
"IBT - 174, 117",TEAMSTERS,174,7715,,union_name_labels
IBT - 179 673 722 738 330,TEAMSTERS,179,17603,,union_name_labels
"IBT - 179, 330,673, 786",TEAMSTERS,179,17603,,union_name_labels
IBT - 186 / 381,TEAMSTERS,186,5693,,union_name_labels
"IBT - 186,420,495,692,952,986",TEAMSTERS,186,5693,,union_name_labels
IBT - 2 190 JC 3,TEAMSTERS,190,17236,,union_name_labels
IBT - 200/563,TEAMSTERS,200,13815,,union_name_labels
IBT - 202/918,TEAMSTERS,202,26719,,union_name_labels
"IBT - 206, 324, 962, 58, 670",TEAMSTERS,206,42547,,union_name_labels
"IBT - 206, 962, 324",TEAMSTERS,206,42547,,union_name_labels
IBT - 228 CO 38,TEAMSTERS,228,40097,,union_name_labels
IBT - 245 460 534 541 823 JC 56,TEAMSTERS,245,45585,,union_name_labels
IBT - 246 STATUS MAR 11TH,TEAMSTERS,246,9606,,union_name_labels
IBT - 247 332 339 614,TEAMSTERS,247,28810,,union_name_labels
IBT - 252 CO 28,TEAMSTERS,252,1682,,union_name_labels
IBT - 26 & 135,TEAMSTERS,135,9836,,union_name_labels
IBT - 26 135 279 525 688 916,TEAMSTERS,135,9836,,union_name_labels
IBT - 26 279 627 916,TEAMSTERS,279,9315,,union_name_labels
IBT - 26 50 135 279,TEAMSTERS,50,11444,,union_name_labels
IBT - 262 279 627 916,TEAMSTERS,279,9315,,union_name_labels
IBT - 278 CO 7,TEAMSTERS,278,34030,,union_name_labels
"IBT - 278, 296, 78",TEAMSTERS,278,34030,,union_name_labels
IBT - 28 JC,TEAMSTERS,28,39496,,union_name_labels
IBT - 283 CO 43,TEAMSTERS,283,22549,,union_name_labels
"IBT - 3, 190, 2",TEAMSTERS,190,17236,,union_name_labels
IBT - 301 330 731 786,TEAMSTERS,301,25052,,union_name_labels
"IBT - 301, 330, 673, 179",TEAMSTERS,301,25052,,union_name_labels
IBT - 301; 705; 731,TEAMSTERS,301,25052,,union_name_labels
"IBT - 305,324,206",TEAMSTERS,305,5158,,union_name_labels
IBT - 311 STATUS JUN 3RD,TEAMSTERS,311,9225,,union_name_labels
IBT - 311--STATUS DEC 02,TEAMSTERS,311,9225,,union_name_labels
"IBT - 324, 174, 162, 206, 962",TEAMSTERS,324,34414,,union_name_labels
"IBT - 324, 206,  962",TEAMSTERS,324,34414,,union_name_labels
"IBT - 324, 962",TEAMSTERS,324,34414,,union_name_labels
IBT - 355 STATUS APR 24TH,TEAMSTERS,355,28763,,union_name_labels
"IBT - 364, 365, 337",TEAMSTERS,364,39529,,union_name_labels
IBT - 38 58 231 252 313,TEAMSTERS,231,18395,,union_name_labels
"IBT - 38,58,231,252,313,",TEAMSTERS,231,18395,,union_name_labels
IBT - 38-174 231 252 313 378 589,TEAMSTERS,174,7715,,union_name_labels
IBT - 381 CO 42,TEAMSTERS,381,33659,,union_name_labels
"IBT - 381, 186",TEAMSTERS,381,33659,,union_name_labels
IBT - 387 DIST 7,TEAMSTERS,387,36978,,union_name_labels
"IBT - 420,495,692,986C,JC42",TEAMSTERS,692,30558,,union_name_labels
IBT - 439/630/495/848,TEAMSTERS,439,14236,,union_name_labels
IBT - 453 STATUS MAR 14,TEAMSTERS,453,1015,,union_name_labels
IBT - 47O,TEAMSTERS,47,517689,,union_name_labels
IBT - 49 JT COUNCIL NEW ENGLAND,TEAMSTERS,49,12436,,union_name_labels
IBT - 490 70 278 624 296,TEAMSTERS,490,18960,,union_name_labels
IBT - 507 CO41,TEAMSTERS,507,64048,,union_name_labels
IBT - 507 UNIT 7,TEAMSTERS,507,64048,,union_name_labels
IBT - 524 556 690 760 839,TEAMSTERS,524,41169,,union_name_labels
"IBT - 524, 690, & 839",TEAMSTERS,524,41169,,union_name_labels
IBT - 525 & 50,TEAMSTERS,525,4825,,union_name_labels
"IBT - 542, 986",TEAMSTERS,542,38722,,union_name_labels
IBT - 556 CO28,TEAMSTERS,556,28817,,union_name_labels
IBT - 556 DL28,TEAMSTERS,556,28817,,union_name_labels
IBT - 56 245 460 534 541 823,TEAMSTERS,56,25300,,union_name_labels
IBT - 57 81 137 174 206 313 690,TEAMSTERS,81,11937,,union_name_labels
IBT - 570 STATUS MAR 11TH,TEAMSTERS,570,27440,,union_name_labels
IBT - 572 CO 42,TEAMSTERS,572,24471,,union_name_labels
IBT - 572 COUNCIL 42,TEAMSTERS,572,24471,,union_name_labels
IBT - 58 252 313 524 589 741 763,TEAMSTERS,252,1682,,union_name_labels
IBT - 58 252 313 524 741 763 839,TEAMSTERS,252,1682,,union_name_labels
"IBT - 58, 206, 305, 670, 962",TEAMSTERS,206,42547,,union_name_labels
"IBT - 58, 206, 305, 962",TEAMSTERS,206,42547,,union_name_labels
"IBT - 582, 556, 524, 839",TEAMSTERS,582,56500,,union_name_labels
IBT - 592 AND 822,TEAMSTERS,592,1658,,union_name_labels
IBT - 618+525,TEAMSTERS,618,28325,,union_name_labels
"IBT - 63,87,186,381,572,896,952",TEAMSTERS,63,508852,,union_name_labels
IBT - 630/848/572/952/495/630,TEAMSTERS,630,34093,,union_name_labels
IBT - 639 STATUS APR 03,TEAMSTERS,639,11839,,union_name_labels
IBT - 639--STATUS APR 03,TEAMSTERS,639,11839,,union_name_labels
IBT - 639--STATUS AUG 15TH.,TEAMSTERS,639,11839,,union_name_labels
IBT - 639--STATUS JUN 26TH,TEAMSTERS,639,11839,,union_name_labels
IBT - 665&1414,TEAMSTERS,665,41157,,union_name_labels
"IBT - 670,305,324,58,206",TEAMSTERS,670,1659,,union_name_labels
IBT - 673 722 738 179 339,TEAMSTERS,673,21933,,union_name_labels
"IBT - 673,738,722,179,330",TEAMSTERS,673,21933,,union_name_labels
IBT - 677 (NE CONF),TEAMSTERS,677,24410,,union_name_labels
IBT - 677 NEW FAIRFIELD BARN,TEAMSTERS,677,24410,,union_name_labels
"IBT - 683,952,78",TEAMSTERS,683,36805,,union_name_labels
IBT - 690/839,TEAMSTERS,690,1070,,union_name_labels
IBT - 695/200,TEAMSTERS,695,7112,,union_name_labels
IBT - 70 278 296 856 896,TEAMSTERS,70,10997,,union_name_labels
IBT - 70 CO JCU,TEAMSTERS,70,10997,,union_name_labels
"IBT - 70,665,439,431,78",TEAMSTERS,70,10997,,union_name_labels
IBT - 703 705 710 734 754,TEAMSTERS,703,22671,,union_name_labels
"IBT - 731,301",TEAMSTERS,731,11948,,union_name_labels
IBT - 75 200B,TEAMSTERS,75,25404,,union_name_labels
IBT - 78 216 291 287 315 853,TEAMSTERS,78,22708,,union_name_labels
IBT - 786 & 301 & 330,TEAMSTERS,786,4913,,union_name_labels
IBT - 81 137 206 313 690 741 839,TEAMSTERS,81,11937,,union_name_labels
"IBT - 81,483,631,741",TEAMSTERS,81,11937,,union_name_labels
"IBT - 839, 524",TEAMSTERS,839,15385,,union_name_labels
IBT - 848/166/952/683/630,TEAMSTERS,848,1429,,union_name_labels
IBT - 848/186/166/431/296/630,TEAMSTERS,848,1429,,union_name_labels
IBT - 85 JC 7,TEAMSTERS,85,25724,,union_name_labels
"IBT - 856, 70, 85",TEAMSTERS,856,35507,,union_name_labels
IBT - 87 JC42,TEAMSTERS,87,36442,,union_name_labels
"IBT - 87,439,572,986",TEAMSTERS,439,14236,,union_name_labels
IBT - 896/952/,TEAMSTERS,896,30466,,union_name_labels
IBT - 922 STATUS APR 12TH,TEAMSTERS,922,37260,,union_name_labels
IBT - 922--STATUS JUL 18TH,TEAMSTERS,922,37260,,union_name_labels
"IBT - 952,986,495,166",TEAMSTERS,952,34503,,union_name_labels
"IBT - 962, 305, 716",TEAMSTERS,962,36804,,union_name_labels
IBT - 962-58-324-305-206,TEAMSTERS,962,36804,,union_name_labels
IBT - 986 AND 848,TEAMSTERS,986,15379,,union_name_labels
"IBT - 986, 848",TEAMSTERS,986,15379,,union_name_labels
IBT - CTSC,TEAMSTERS,,,,union_name_labels
IBT - D508,TEAMSTERS,508,47349,,union_name_labels
IBT - DC 25,TEAMSTERS,25,15486,,union_name_labels
IBT - INTERNATIONAL,TEAMSTERS,,,,union_name_labels
"IBT - JC 28, 589, JC 37",TEAMSTERS,589,42242,,union_name_labels
IBT - JC 3,TEAMSTERS,3,542772,,union_name_labels
IBT - JC 3 LOCALS 2 190,TEAMSTERS,190,17236,,union_name_labels
IBT - JOINT COUNCIL 28,TEAMSTERS,28,39496,,union_name_labels
IBT - JOINT COUNCIL 43,TEAMSTERS,43,31670,,union_name_labels
IBT - JOINT COUNCIL 75,TEAMSTERS,75,25404,,union_name_labels
IBT - JT COUNCIL 25,TEAMSTERS,25,15486,,union_name_labels
IBT - L47,TEAMSTERS,47,517689,,union_name_labels
IBT - MAILERS,TEAMSTERS,,,,union_name_labels
IBT - NOR CAL COMM,TEAMSTERS,,,,union_name_labels
IBT - VARIOUS/MONT WARDS COUNCIL,TEAMSTERS,,,,union_name_labels
IBT - XXXXX,TEAMSTERS,,,,union_name_labels
IBT BAC - 39,TEAMSTERS,39,13817,,union_name_labels
IBT District Council 2 388M,TEAMSTERS,388,44245,,union_name_labels
IBT District Council 2 Local 543M,TEAMSTERS,543,540229,,union_name_labels
IBT GCC-147,TEAMSTERS,147,2659,,union_name_labels
IBT International Teasmsters 810,TEAMSTERS,810,35479,,union_name_labels
IBT Joint Council 42,TEAMSTERS,42,10984,,union_name_labels
IBT Joint Council 7-N/A,TEAMSTERS,7,5036,,union_name_labels
IBT Local 625S,TEAMSTERS,625,39388,,union_name_labels
IBT Local 6787-03,TEAMSTERS,3,46445,,union_name_labels
IBT-1b GCIU,PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N,1,514008,,union_name_labels
IBT-432M GCIU,PRINTING PACKAGING & PRODUCTION WORKERS UNION OF N,432,516481,,union_name_labels
